CustomerID,Recency,Frequency,Monetary,Cluster
15421,59,10,3805.34,0
15422,323,7,1619.97,3
15423,38,3,266.89,1
15424,254,3,597.78,1
15425,400,4,1944.57,3
15426,19,9,2615.39,0
15427,33,3,1483.14,3
15428,15,4,762.75,3
15429,27,2,397.35,1
15430,468,2,954.75,2
15431,503,1,153.24,2
15432,23,2,320.76,1
15433,214,2,533.3,1
15434,8,11,2567.06,0
15435,22,1,149.29,1
15436,12,3,1122.53,3
15437,262,2,393.45,1
15438,131,1,156.57999999999998,1
15439,405,4,1269.05,3
15440,55,3,383.68,1
15441,396,3,1254.21,2
15442,249,1,594.0,1
15443,2,14,5175.93,0
15444,9,2,1418.26,3
15445,264,2,284.5,1
15446,377,3,406.95,2
15447,331,5,492.88,3
15448,313,2,788.81,2
15449,26,3,974.52,3
15450,30,1,429.84,1
15451,434,2,233.21,2
15452,30,6,1799.1100000000001,3
15453,2,7,1388.37,3
15454,362,2,307.69,2
15455,598,1,38.25,2
15456,283,10,2119.27,3
15457,262,1,237.07,1
15458,25,2,370.43999999999994,1
15459,417,2,202.82999999999998,2
15460,354,1,216.76,2
15461,461,2,429.7,2
15462,94,4,737.05,3
15463,29,1,126.14,1
15464,338,1,1048.85,2
15465,20,32,12655.65,0
15466,85,4,1571.01,3
15467,9,3,524.88,1
15468,51,3,1430.48,3
15469,50,3,874.25,3
15470,576,1,63.419999999999995,2
15471,2,3,1316.56,3
15472,113,1,371.56,1
15473,14,8,2046.0,3
15474,596,1,163.1,2
15475,77,1,454.10999999999996,1
15476,380,4,2209.98,3
15477,650,1,368.4,2
15478,40,3,2024.98,3
15479,733,1,147.4,2
15480,116,5,6279.0,3
15481,401,1,1993.34,2
15482,16,19,14592.56,0
15483,161,10,862.2,3
15484,1,6,4656.0,3
15485,30,7,5771.51,0
15486,527,1,102.0,2
15487,680,1,231.32,2
15488,93,5,431.92,3
15489,23,8,2419.61,3
15490,430,1,217.6,2
15491,95,6,3100.09,3
15492,28,2,659.4599999999999,1
15493,33,9,4314.9800000000005,0
15494,21,5,3780.05,3
15495,379,1,246.5,2
15496,631,1,146.14000000000001,2
15497,18,9,8657.39,0
15498,3,44,26039.58,0
15499,724,1,161.6,2
15500,8,4,1131.56,3
15501,405,2,402.5,2
15502,16,14,13993.47,0
15503,363,2,267.15,2
15504,81,4,423.85,1
15505,53,5,3610.96,3
15506,23,6,2040.03,3
15507,172,1,492.36,1
15508,189,6,1000.27,3
15509,380,1,166.51,2
15510,331,1,250.0,2
15511,12,5,909.23,3
15512,156,4,331.58,1
15513,33,35,27750.55,0
15514,12,18,6598.55,0
15515,387,1,171.81,2
15516,45,3,62.43,1
15517,233,1,267.03,1
15518,64,15,4218.94,0
15519,383,2,344.61,2
15520,2,1,343.5,1
15521,40,16,7106.69,0
15522,33,2,398.84,1
15523,84,16,17359.99,0
15524,25,2,591.4,1
15525,2,4,1295.7,3
15526,33,2,148.44,1
15527,19,23,5575.64,0
15528,254,1,229.33,1
15529,23,12,5111.95,0
15530,22,5,1813.72,3
15531,8,2,2007.44,3
15532,25,10,3771.9,0
15533,19,3,807.57,3
15534,726,1,162.25,2
15535,173,6,1087.82,3
15536,409,1,259.09,2
15537,163,1,110.92,1
15538,538,6,3358.3999999999996,3
15539,7,1,538.46,1
15540,11,2,460.68,1
15541,114,1,85.13000000000001,1
15542,512,3,918.45,2
15543,288,2,242.84,1
15544,9,20,8162.43,0
15545,54,2,428.05,1
15546,607,2,1079.1000000000001,2
15547,7,26,10154.39,0
15548,596,1,158.09,2
15549,77,8,2345.96,3
15550,4,12,2218.8,0
15551,37,7,1710.08,3
15552,217,2,252.52,1
15553,60,1,437.23,1
15554,278,1,217.2,1
15555,12,36,12112.35,0
15556,24,1,279.77,1
15557,29,1,473.65000000000003,1
15558,639,1,214.13,2
15559,568,1,1109.4,2
15560,398,2,153.52,2
15561,12,8,1934.3899999999999,3
15562,352,3,673.3800000000001,2
15563,22,7,2867.0,3
15564,463,2,70.74000000000001,2
15565,50,2,173.16,1
15566,393,2,227.87,2
15567,19,1,186.01,1
15568,3,3,758.29,3
15569,104,10,3586.35,0
15570,7,25,9311.04,0
15571,12,14,4051.63,0
15572,5,10,4068.67,0
15573,32,5,1207.18,3
15574,178,6,1518.7,3
15575,620,1,30.1,2
15576,38,1,940.6700000000001,1
15577,151,5,397.98,3
15578,162,1,127.1,1
15579,69,5,1302.5,3
15580,377,8,1381.19,3
15581,121,38,7794.59,0
15582,25,3,682.9100000000001,3
15583,376,1,107.86,2
15584,24,6,1277.5,3
15585,177,1,455.3,1
15586,593,3,1139.1,2
15587,50,7,1522.0800000000002,3
15588,678,1,579.6,2
15589,256,3,478.53000000000003,1
15590,382,5,1496.6,3
15591,583,3,217.9,2
15592,47,1,388.58,1
15593,71,1,199.8,1
15594,16,5,1771.78,3
15595,488,1,357.6,2
15596,101,9,3130.04,0
15597,35,2,563.37,1
15598,53,2,548.02,1
15599,27,3,1250.06,3
15600,428,4,1199.31,2
15601,11,30,14960.12,0
15602,8,16,3230.51,0
15603,79,2,88.48,1
15604,52,1,216.39,1
15605,36,9,1936.8,3
15606,61,17,5230.99,0
15607,337,9,1708.97,3
15608,28,5,1785.98,3
15609,184,1,298.48,1
15610,52,1,112.46000000000001,1
15611,10,26,2997.28,0
15612,36,2,195.15,1
15613,610,1,433.71999999999997,2
15614,438,4,3147.36,3
15615,10,47,21373.97,0
15616,438,1,317.11,2
15617,396,3,828.5500000000001,2
15618,33,4,776.851,3
15619,11,1,336.40000000000003,1
15620,57,4,1942.36,3
15621,4,4,1293.03,3
15622,43,17,7852.61,0
15623,141,8,2437.05,3
15624,117,4,588.13,3
15625,104,9,3236.4,0
15626,75,3,1067.52,3
15627,457,2,566.9,2
15628,5,17,5652.26,0
15629,450,4,2240.9,3
15630,45,3,1481.4,3
15631,642,1,596.67,2
15632,16,8,3285.31,0
15633,509,13,4352.46,0
15634,17,2,554.65,1
15635,396,1,100.35,2
15636,90,4,1444.58,3
15637,53,5,797.59,3
15638,379,6,2265.2,3
15639,134,3,1065.08,3
15640,4,29,23957.58,0
15641,105,12,5345.55,0
15642,730,1,105.78000000000002,2
15643,192,3,664.0,3
15644,166,4,813.0,3
15645,19,3,1055.17,3
15646,158,5,974.61,3
15647,415,1,169.0,2
15648,204,2,657.35,1
15649,336,4,2170.35,3
15650,522,2,553.88,2
15651,37,5,1259.06,3
15652,91,5,1420.34,3
15653,93,2,877.4399999999999,1
15654,9,2,922.53,1
15655,243,1,560.67,1
15656,45,4,748.5,3
15657,23,1,30.0,1
15658,190,8,2423.4700000000003,3
15659,44,3,532.49,1
15660,25,15,2812.99,0
15661,317,8,1215.95,3
15662,661,2,283.73,2
15663,106,1,138.14,1
15664,51,4,1254.03,3
15665,168,5,4015.12,3
15666,472,2,632.9399999999999,2
15667,40,1,301.32,1
15668,218,1,76.32000000000001,1
15669,40,4,684.34,3
15670,297,2,325.2,1
15671,19,7,2657.13,3
15672,725,1,45.300000000000004,2
15673,88,9,6414.79,0
15674,73,13,6948.2300000000005,0
15675,81,4,542.04,3
15676,19,3,3435.76,3
15677,49,3,1305.63,3
15678,53,3,1893.89,3
15679,24,4,781.28,3
15680,9,10,4507.58,0
15681,25,14,2989.7,0
15682,599,2,318.24,2
15683,117,2,524.54,1
15684,547,3,173.95,2
15685,450,1,55.980000000000004,2
15686,420,1,90.0,2
15687,9,9,2993.1,0
15688,419,1,190.57,2
15689,120,3,521.03,1
15690,4,2,239.76,1
15691,252,4,571.3,3
15692,28,1,191.04,1
15693,659,1,37.5,2
15694,1,24,10810.81,0
15695,267,4,1131.04,3
15696,33,13,3906.57,0
15697,690,1,246.75,2
15698,624,1,46.2,2
15699,18,1,309.65,1
15700,172,2,696.68,1
15701,2,4,1542.14,3
15702,476,2,140.39000000000001,2
15703,265,1,211.5,1
15704,140,6,3817.96,3
15705,201,1,143.1,1
15706,64,4,1060.56,3
15707,35,4,945.58,3
15708,41,9,4378.72,0
15709,284,2,327.85,1
15710,417,1,898.87,2
15711,557,2,420.25,2
15712,9,12,3472.4100000000003,0
15713,143,4,1010.79,3
15714,12,5,784.8100000000001,3
15715,556,5,658.02,2
15716,146,11,3056.81,0
15717,234,5,607.0,3
15718,540,1,293.79,2
15719,33,31,10223.06,0
15720,24,2,741.92,1
15721,12,1,507.08,1
15722,36,11,5258.1,0
15723,365,4,947.65,3
15724,201,3,310.85,1
15725,15,1,415.25,1
15726,390,1,321.91,2
15727,17,15,9445.51,0
15728,380,2,544.6,2
15729,213,3,192.55,1
15730,66,5,1726.58,3
15731,554,1,125.3,2
15732,212,10,1682.07,3
15733,283,1,162.3,1
15734,115,4,2263.3,3
15735,421,1,327.68,2
15736,435,2,1815.72,2
15737,15,8,1205.1200000000001,3
15738,19,41,13372.970000000001,0
15739,66,1,449.12,1
15740,49,1,154.88,1
15741,458,2,208.62,2
15742,619,1,156.87,2
15743,16,4,784.46,3
15744,78,1,34.8,1
15745,19,4,1094.59,3
15746,134,1,196.88,1
15747,13,9,2562.61,0
15748,40,3,614.7600000000001,1
15750,3,18,6797.191,0
15751,461,11,1380.44,3
15752,40,9,4207.54,0
15753,305,1,79.2,2
15754,51,9,3037.61,0
15755,10,17,5993.12,0
15756,61,4,532.96,3
15757,66,6,2940.36,3
15758,25,1,205.25,1
15759,218,7,830.9300000000001,3
15760,631,2,13916.34,2
15761,443,1,143.05,2
15762,65,2,583.75,1
15763,32,2,1086.92,3
15764,88,8,4503.08,0
15765,667,1,370.63,2
15766,64,3,831.06,3
15768,116,34,15601.09,0
15770,613,1,321.45,2
15771,604,3,1006.54,2
15772,418,1,280.88,2
15773,6,2,774.52,1
15774,69,6,1329.94,3
15775,245,2,150.5,1
15776,133,1,241.62,1
15777,241,7,1762.61,3
15778,431,1,307.95,2
15779,463,2,124.08000000000001,2
15780,184,3,475.28000000000003,1
15781,25,3,345.46,1
15782,10,4,4014.1,3
15783,11,1,246.3,1
15784,468,2,848.3299999999999,2
15785,33,16,5969.93,0
15786,46,5,8514.82,0
15787,26,3,948.05,3
15788,509,1,221.82999999999998,2
15789,358,6,1962.01,3
15790,10,1,220.85,1
15791,44,5,3608.34,3
15792,400,2,933.84,2
15793,15,8,2399.57,3
15794,736,2,777.0,2
15795,150,8,1979.8700000000001,3
15796,1,17,5175.83,0
15797,113,6,2821.08,3
15798,493,3,1535.37,2
15799,76,4,1424.29,3
15800,107,7,1242.58,3
15801,46,3,1063.95,3
15802,143,1,451.42,1
15803,51,4,1929.66,3
15804,1,13,4206.39,0
15805,23,30,10189.23,0
15806,46,3,784.58,3
15807,50,5,1817.52,3
15808,306,21,18409.93,0
15809,36,7,1274.44,3
15810,79,8,2999.04,3
15811,22,7,3890.52,0
15812,107,12,5201.47,0
15813,208,2,1303.9099999999999,3
15814,17,6,2634.44,3
15815,64,5,2100.6,3
15816,542,2,144.14999999999998,2
15817,421,3,2766.4,3
15818,588,1,340.5,2
15819,49,10,3934.79,0
15820,320,1,206.98,2
15821,44,2,570.96,1
15822,3,6,1840.06,3
15823,372,3,3897.17,3
15824,453,2,890.94,2
15825,172,1,532.94,1
15826,56,4,2598.28,3
15827,73,28,3794.07,0
15828,375,1,1108.82,2
15829,99,2,636.14,1
15830,38,1,576.0,1
15831,58,3,801.76,3
15832,254,1,836.79,1
15833,738,1,80.4,2
15834,70,7,3772.9900000000002,3
15835,44,4,954.09,3
15836,50,1,137.37,1
15837,65,2,777.01,1
15839,33,3,1048.49,3
15840,59,2,355.56,1
15841,73,9,2742.41,0
15842,393,2,548.8,2
15843,304,1,118.95000000000002,2
15844,46,1,130.73999999999998,1
15845,18,11,4426.28,0
15846,385,1,107.01,2
15847,38,5,822.57,3
15848,622,1,139.94,2
15850,19,6,1058.72,3
15851,527,1,109.73,2
15852,187,3,257.26,1
15853,52,1,110.8,1
15854,4,21,5583.81,0
15855,137,6,1052.72,3
15857,19,2,570.48,1
15858,16,13,3960.37,0
15859,432,1,438.46,2
15860,41,17,2505.21,0
15861,12,12,4401.79,0
15862,8,13,2928.29,0
15863,26,5,358.7,3
15864,22,7,2180.76,3
15865,41,5,2248.92,3
15866,101,1,230.53,1
15867,5,31,9063.95,0
15868,583,1,94.53,2
15869,277,3,323.65999999999997,1
15870,33,4,862.61,3
15871,437,1,33.099999999999994,2
15872,15,4,795.68,3
15873,500,4,313.91999999999996,2
15874,64,21,11284.76,0
15875,646,1,111.72,2
15876,409,2,1449.1399999999999,2
15877,2,2,493.28,1
15878,562,2,330.77,2
15879,404,4,1157.3,3
15880,369,1,686.5600000000001,2
15881,312,5,501.39000000000004,3
15882,199,8,1495.98,3
15883,2,2,396.48,1
15884,432,2,249.70000000000002,2
15885,93,15,1951.82,0
15886,60,4,1052.8700000000001,3
15887,407,3,1027.15,2
15888,81,3,429.16,1
15889,157,8,1806.28,3
15890,395,5,535.65,2
15891,227,1,524.52,1
15892,669,1,128.2,2
15893,482,1,305.28000000000003,2
15894,253,2,420.29,1
15895,150,1,179.17,1
15897,194,2,222.05,1
15898,1,25,5596.31,0
15899,369,1,112.5,2
15900,24,4,900.4,3
15901,17,7,703.22,3
15902,380,1,145.01,2
15903,10,12,8939.84,0
15904,8,1,164.68,1
15905,543,1,114.69,2
15906,20,10,2555.64,0
15907,4,3,967.45,3
15908,491,2,764.57,2
15909,174,1,191.94,1
15910,1,15,2681.8,0
15911,624,8,1702.34,2
15912,178,9,1074.7,3
15913,534,1,6.300000000000001,2
15914,378,2,205.99,2
15915,402,1,429.21,2
15916,16,13,3427.17,0
15917,248,5,560.63,3
15918,191,3,582.88,1
15919,20,2,910.61,1
15920,154,9,571.64,3
15921,173,4,802.11,3
15922,373,1,739.0,2
15923,373,1,254.16,2
15924,731,1,102.82,2
15925,194,1,207.15,1
15926,542,1,134.44,2
15927,647,1,123.39,2
15928,656,1,293.53,2
15929,644,1,594.0,2
15930,67,1,426.63,1
15931,428,1,239.9,2
15932,4,8,2495.87,3
15933,21,3,1107.46,3
15934,418,2,2190.66,2
15935,239,2,416.86,1
15936,379,2,282.79,2
15937,64,1,145.35,1
15938,112,9,734.81,3
15939,90,16,9060.39,0
15940,311,1,35.8,2
15941,637,1,405.0,2
15942,134,1,337.44,1
15943,650,2,271.28999999999996,2
15944,277,4,2164.24,3
15945,365,4,827.27,3
15946,503,3,2304.18,2
15947,83,1,1708.24,1
15948,8,3,1509.0900000000001,3
15949,17,2,364.72,1
15950,32,10,7180.71,0
15951,9,3,1013.17,3
15952,34,4,806.57,3
15953,15,18,3669.5499999999997,0
15954,589,1,190.75,2
15955,24,22,8658.36,0
15956,551,2,617.6,2
15957,32,3,930.1,3
15958,74,4,492.99,3
15959,682,3,579.49,2
15960,374,4,410.95,2
15961,379,1,451.28999999999996,2
15962,449,1,295.83,2
15963,20,2,470.76,1
15964,663,1,272.96000000000004,2
15965,17,13,3013.09,0
15966,451,1,426.53000000000003,2
15967,23,12,3041.6,0
15968,388,1,418.05,2
15969,3,5,1127.05,3
15970,304,2,1017.32,3
15971,18,18,5902.83,0
15972,456,5,1810.27,3
15973,367,3,988.44,2
15974,39,7,3442.15,3
15975,84,1,371.01,1
15976,165,6,1746.6399999999999,3
15977,17,2,1054.73,3
15978,77,3,3279.42,3
15979,603,1,329.22,2
15980,89,7,6593.68,0
15981,25,21,9362.77,0
15982,605,1,324.51,2
15983,22,8,3958.8199999999997,0
15984,3,30,8759.32,0
15985,123,7,2715.28,3
15986,30,2,354.42,1
15987,12,8,1682.13,3
15988,19,3,770.09,3
15989,376,2,372.51,2
15990,44,7,2010.05,3
15991,534,1,150.55,2
15992,4,3,896.6,3
15993,9,7,2797.57,3
15994,55,3,1202.18,3
15995,414,1,696.19,2
15996,88,7,1686.9,3
15998,37,16,8308.34,0
15999,736,1,20.4,2
16000,3,3,12393.7,3
16001,381,1,583.39,2
16002,625,1,169.21,2
16003,30,10,5613.83,0
16004,475,5,2146.39,3
16005,12,10,2436.22,0
16006,211,2,347.17,1
16007,48,7,3075.14,3
16008,24,15,5384.13,0
16009,22,4,992.71,3
16010,246,11,1724.06,3
16011,8,29,5880.46,0
16012,35,5,2989.79,3
16014,38,5,1130.27,3
16015,4,3,705.39,3
16016,3,11,2533.94,0
16017,47,5,1553.83,3
16018,39,4,698.13,3
16019,47,27,17465.85,0
16020,17,3,851.01,3
16021,395,2,532.25,2
16022,260,1,628.28,1
16023,46,3,719.81,3
16024,12,3,484.2,1
16025,30,1,439.65999999999997,1
16026,43,1,236.09,1
16027,92,15,2048.36,0
16028,596,1,82.2,2
16030,310,1,331.24,2
16031,92,2,548.94,1
16032,456,6,1970.45,3
16033,6,27,10836.13,0
16034,196,6,928.72,3
16035,560,1,217.73,2
16036,87,4,2556.84,3
16037,270,5,1509.34,3
16038,8,3,471.78000000000003,1
16039,424,2,456.4,2
16040,65,7,2416.9,3
16041,31,3,3166.4,3
16042,22,8,2265.12,3
16043,38,8,1856.5900000000001,3
16044,435,1,340.84000000000003,2
16045,120,8,3434.9300000000003,3
16046,562,1,235.78,2
16047,682,1,107.14,2
16048,373,4,1075.23,3
16049,40,6,1899.68,3
16050,174,3,300.7,1
16051,682,1,188.44,2
16052,54,1,362.06,1
16053,33,6,3634.84,3
16054,145,4,2111.88,3
16055,221,1,134.8,1
16056,45,1,664.85,1
16057,16,10,3854.85,0
16058,406,1,62.7,2
16059,66,12,3217.77,0
16060,401,3,541.95,2
16061,431,1,89.65,2
16062,10,8,2863.45,0
16063,260,1,335.32,1
16064,725,1,111.0,2
16065,365,8,2382.62,3
16066,17,5,1521.87,3
16067,563,3,3395.29,2
16068,594,1,122.93,2
16069,418,1,457.7,2
16070,22,2,852.15,1
16071,45,4,1076.8,3
16072,288,4,4328.89,3
16073,297,1,122.39999999999999,1
16074,390,1,265.25,2
16075,503,2,736.9300000000001,2
16076,3,10,2234.73,0
16077,626,1,2300.4,2
16078,284,2,362.99,1
16079,17,3,1352.0,3
16080,82,4,602.5600000000001,3
16081,56,8,4460.18,0
16082,670,1,106.75,2
16083,101,4,2351.42,3
16084,299,1,436.18,1
16085,23,12,2343.53,0
16086,59,10,2864.9900000000002,0
16087,389,5,1739.92,3
16088,576,2,1437.43,2
16089,386,2,271.44,2
16090,624,1,205.91,2
16091,155,2,315.06,1
16092,115,6,1587.94,3
16093,107,1,17.0,1
16094,12,11,3695.56,0
16095,456,1,447.05,2
16096,264,4,1584.97,3
16097,240,1,185.04999999999998,1
16098,88,14,4448.1,0
16099,50,7,1573.2,3
16100,463,1,582.64,2
16101,71,4,3229.16,3
16102,42,3,1842.14,3
16103,7,22,6191.71,0
16104,62,9,2778.61,0
16105,249,5,2386.19,3
16106,66,1,108.38,1
16107,18,7,3204.1600000000003,3
16108,85,4,2235.92,3
16109,219,3,939.48,3
16110,45,4,1819.27,3
16111,428,1,562.48,2
16112,143,4,195.73999999999998,1
16113,183,1,161.38,1
16114,171,1,135.75000000000003,1
16115,10,12,2575.14,0
16116,212,1,612.78,1
16117,190,3,654.4,3
16118,653,1,4376.25,2
16119,8,8,1720.81,3
16120,59,6,3056.91,3
16121,57,5,1477.09,3
16122,73,6,1001.34,3
16123,52,1,307.78,1
16124,317,4,1772.49,3
16125,367,14,4587.65,0
16126,29,15,14646.800000000001,0
16127,39,2,801.31,1
16128,18,11,3801.05,0
16129,407,3,1396.05,2
16130,422,4,987.48,2
16131,52,12,9957.42,0
16132,544,2,664.1999999999999,2
16133,4,56,22992.260000000002,0
16134,22,5,2145.34,3
16135,263,2,819.45,1
16136,60,4,946.8,3
16137,680,1,422.7,2
16138,379,3,910.35,2
16139,19,5,1111.15,3
16140,66,3,1557.6000000000001,3
16141,88,2,955.94,1
16142,250,1,535.34,1
16143,3,12,4910.83,0
16144,247,1,175.2,1
16145,9,19,6805.4400000000005,0
16146,157,4,946.38,3
16147,134,5,2398.91,3
16148,296,2,386.62,1
16149,5,3,422.22,1
16150,43,10,4395.59,0
16152,269,1,1829.04,1
16153,50,11,5133.49,0
16155,382,5,796.9,3
16156,9,20,6218.18,0
16157,16,3,656.69,3
16158,522,9,628.32,2
16159,282,4,1232.79,3
16160,65,2,1025.44,3
16161,2,43,12831.8,0
16162,252,1,37.4,1
16163,232,6,2849.58,3
16164,17,3,822.48,3
16165,505,1,79.9,2
16166,428,2,435.83,2
16167,414,5,1386.1200000000001,3
16168,11,66,10636.47,0
16169,8,4,1822.97,3
16170,51,20,6869.0,0
16171,59,1,73.2,1
16172,95,8,1884.55,3
16173,16,6,1418.32,3
16174,126,7,2246.75,3
16175,94,7,1836.44,3
16176,421,4,2052.69,3
16177,50,8,2247.31,3
16178,138,2,612.6,1
16179,61,1,215.83,1
16180,100,13,16249.87,0
16181,73,1,305.54,1
16182,72,9,9971.65,0
16183,67,4,1077.81,3
16184,64,6,1158.79,3
16185,17,3,644.72,1
16186,23,26,9026.11,0
16187,32,15,6911.4400000000005,0
16188,45,5,1087.66,3
16189,16,2,215.48,1
16190,40,8,2723.55,3
16191,3,24,15688.02,0
16192,736,1,351.3,2
16193,237,2,630.43,1
16194,375,1,308.59999999999997,2
16195,723,1,323.25,2
16196,489,1,93.3,2
16197,469,9,2016.71,3
16198,75,2,1030.0410000000002,3
16199,392,7,942.75,3
16200,4,12,5643.45,0
16201,3,5,2112.12,3
16202,361,9,2501.9900000000002,3
16203,59,6,1114.54,3
16204,23,3,944.24,3
16205,31,7,1830.61,3
16206,55,13,2602.32,0
16207,25,1,394.38,1
16208,45,10,3440.45,0
16209,89,9,4146.78,0
16211,89,3,1090.59,3
16212,19,4,1293.71,3
16213,79,1,159.0,1
16214,171,4,2038.25,3
16215,81,1,242.35,1
16216,267,1,914.9300000000001,1
16217,235,2,304.25,1
16218,30,13,4439.97,0
16219,501,1,40.8,2
16221,37,9,2235.5099999999998,3
16222,318,2,1345.22,3
16223,375,2,1102.3500000000001,2
16224,57,5,1616.54,3
16225,45,15,2867.4100000000003,0
16226,203,5,672.1700000000001,3
16227,225,3,1027.22,3
16228,385,3,890.8100000000001,2
16229,87,6,2867.86,3
16230,190,2,542.03,1
16231,379,4,1078.22,3
16232,44,7,2712.97,3
16233,71,9,1965.71,3
16234,476,3,333.18,2
16235,41,9,2053.71,3
16236,78,1,432.2,1
16237,437,1,136.65,2
16238,423,1,63.66,2
16239,57,6,1492.2,3
16240,24,2,3718.8,3
16241,10,16,4329.31,0
16242,8,14,7474.4,0
16243,34,2,409.1,1
16244,212,2,2579.38,3
16245,24,3,1413.66,3
16246,460,2,827.25,2
16247,170,1,114.56,1
16248,62,1,152.94,1
16249,53,5,1800.07,3
16250,261,3,791.38,3
16251,512,1,128.31,2
16252,383,1,295.09000000000003,2
16253,67,7,7310.15,0
16254,378,3,985.14,2
16255,17,15,4906.8,0
16256,267,3,1629.37,3
16257,177,1,46.95,1
16258,45,15,11942.52,0
16259,410,3,361.94,2
16260,51,1,1035.45,1
16261,17,6,1059.45,3
16262,378,1,755.15,2
16263,423,1,351.01,2
16264,438,2,837.53,2
16265,9,12,6935.17,0
16266,74,14,1757.95,0
16267,591,1,186.66,2
16268,71,2,667.65,1
16269,438,1,717.57,2
16270,353,1,1141.24,2
16271,3,10,3463.02,0
16272,117,1,411.7,1
16273,648,2,336.03999999999996,2
16274,373,1,715.9,2
16275,197,3,2151.11,3
16276,177,3,2629.3900000000003,3
16277,734,1,188.69,2
16278,100,3,1117.84,3
16279,21,9,5705.08,0
16280,725,1,238.05,2
16281,72,3,3424.02,3
16282,340,3,1307.58,3
16283,6,8,4403.82,0
16284,31,3,1029.77,3
16285,646,1,176.9,2
16286,477,2,328.95,2
16287,170,5,1006.98,3
16288,470,1,129.85,2
16289,462,1,136.31,2
16290,465,4,2069.3,2
16291,682,1,117.72,2
16292,122,5,1253.76,3
16293,22,15,4657.95,0
16294,477,1,126.05000000000001,2
16295,10,4,1328.55,3
16296,626,4,1313.67,2
16297,269,1,301.9,1
16298,23,7,1085.7,3
16299,477,1,193.65,2
16300,430,3,1392.43,2
16301,737,1,107.33,2
16302,127,1,233.22,1
16303,26,7,7928.27,0
16304,695,1,381.66,2
16305,139,1,361.21999999999997,1
16306,214,7,1192.82,3
16307,429,3,1194.92,2
16308,38,7,5120.0,0
16309,106,2,706.57,1
16310,414,2,460.08,2
16311,18,2,616.26,1
16312,432,1,171.15,2
16313,3,2,274.15000000000003,1
16314,390,3,1491.4,3
16315,331,2,402.71,2
16316,64,13,5744.91,0
16317,120,5,2192.51,3
16318,35,1,328.15,1
16319,218,1,404.40000000000003,1
16320,172,6,5628.99,3
16321,72,7,604.5500000000001,3
16322,1,2,326.75,1
16323,196,2,353.66,1
16324,128,3,428.68,1
16325,47,12,3597.5,0
16326,6,24,4826.99,0
16327,14,16,10731.34,0
16328,563,1,310.83,2
16329,428,4,1703.07,3
16330,18,7,634.33,3
16331,432,6,2037.7,3
16332,28,11,2010.41,0
16333,8,22,26626.8,0
16334,492,1,277.48,2
16335,552,7,2774.0,3
16336,421,4,3517.69,3
16337,37,1,151.05,1
16338,157,1,214.79999999999998,1
16339,284,1,109.95,1
16340,107,3,1526.06,3
16341,25,7,3850.79,0
16342,75,4,322.41,1
16343,16,3,687.0699999999999,3
16344,158,4,842.42,3
16345,44,2,1198.74,3
16346,385,1,224.51,2
16347,11,11,3509.41,0
16348,32,8,1798.22,3
16349,291,1,53.5,1
16350,21,9,2253.89,3
16351,333,13,3330.0299999999997,0
16352,18,2,494.44,1
16353,4,38,9999.460000000001,0
16354,63,5,1129.51,3
16355,375,1,416.35,2
16356,198,6,415.87,3
16357,33,4,868.37,3
16358,1,5,2919.65,3
16359,7,16,2697.75,0
16360,5,6,3512.53,3
16361,10,4,896.66,3
16362,32,6,946.94,3
16363,53,1,109.36000000000001,1
16364,12,2,707.04,1
16365,18,15,3307.2,0
16366,19,4,1548.1299999999999,3
16367,37,3,1362.4,3
16368,2,3,640.21,1
16369,18,7,2664.81,3
16370,82,4,1320.56,3
16371,449,1,157.2,2
16372,33,5,1328.61,3
16373,382,2,309.49,2
16374,66,5,1771.45,3
16375,470,2,104.0,2
16376,9,2,987.01,1
16377,267,2,1308.48,3
16378,247,3,362.95,1
16379,4,4,2157.4,3
16380,61,1,1780.59,1
16381,396,2,258.7,2
16382,408,2,353.1,2
16383,75,7,2974.84,3
16384,90,4,1358.95,3
16385,60,5,1030.61,3
16386,29,3,1102.59,3
16387,323,5,918.55,3
16388,654,1,186.05,2
16389,53,4,1382.07,3
16390,537,3,467.5,2
16391,401,4,1103.61,2
16392,270,3,763.05,3
16393,2,23,5561.66,0
16394,57,5,1555.34,3
16395,61,14,3537.85,0
16396,476,1,137.8,2
16397,628,1,127.88,2
16398,154,2,1705.8,3
16399,19,3,641.82,1
16400,95,9,3159.44,0
16401,1,23,6849.15,0
16402,265,2,511.4,1
16403,312,1,177.5,2
16404,70,1,443.05,1
16405,302,2,167.25,1
16406,19,3,552.68,1
16407,13,14,2821.65,0
16408,591,1,231.93,2
16409,36,12,5709.04,0
16410,734,1,130.32,2
16411,19,4,910.1899999999999,3
16412,54,5,647.23,3
16413,57,2,528.98,1
16414,22,5,559.71,3
16415,44,3,719.44,3
16416,27,9,2972.88,0
16417,493,1,35.7,2
16418,45,5,1101.94,3
16419,113,8,1487.42,3
16420,396,1,75.0,2
16421,376,3,526.27,2
16423,25,1,346.12,1
16424,191,2,443.06,1
16425,302,1,302.7,2
16426,2,10,1908.25,0
16427,263,2,241.06,1
16428,414,3,660.28,2
16429,106,1,284.55,1
16430,57,7,1117.94,3
16431,213,3,642.81,3
16432,64,1,287.4,1
16433,28,2,384.52,1
16434,29,12,2741.74,0
16435,512,3,1011.5699999999999,2
16436,668,3,329.34,2
16437,381,2,301.25,2
16438,6,5,798.35,3
16439,722,1,310.70000000000005,2
